video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
RdG1JnwM8M8,200896,1,0,2,2
RldxUpPopaA,258680,1,0,2,2
S50gQb_-qd4,292957,1,0,2,2
S8LHw5p2kzY,311716,1,0,2,2
SF4cMFqSFOI,271287,1,0,2,2
SYBK4zXcUkw,290135,1,0,2,2
Sw8p1N_zsJY,345187,1,0,2,2
T4u4dto-gyM,478119,1,0,2,2
TMDH2Is5DtI,246914,1,0,2,2
Tt8MjTDS_1Y,550032,1,0,2,2
U0wbWndYKPM,210806,1,0,2,2
UIyITes81FQ,318492,1,0,2,2
UVOq_uhc1HM,324875,1,0,2,2
UjK5uTr_VtA,217014,1,0,2,2
VRIuKOm3UQs,480454,1,0,2,2
VUhqr2YvYXk,216021,1,0,2,2
Vbs4LqvdYCo,298410,1,0,2,2
WSSdHsdodk0,343625,1,0,2,2
WwlJlVajj7E,285503,1,0,2,2
WxYKy3_zQr0,215074,1,0,2,2
XJe9QmKUaf8,355284,1,0,2,2
XjIt4O1PAyI,300956,1,0,2,2
XluJkvY4Txo,198063,1,0,2,2
Xt3-dYGgw_M,240881,1,0,2,2
XurQaf_jpBU,377678,1,0,2,2
Y-Y83VVx0iQ,203122,1,0,2,2
YO-AkNCGCX8,309492,1,0,2,2
YXpYObOxf5U,529982,1,0,2,2
YagjwmSXXAM,342081,1,0,2,2
Yjjp5Ad3WYY,334525,1,0,2,2
Z4LwhXDuq74,303271,1,0,2,2
Zc6jaSIoKDE,246278,1,0,2,2
_fHcZ9a4kzM,199119,1,0,2,2
_uiL-0SAsbo,241340,1,0,2,2
at1Vpb7iWiY,207578,1,0,2,2
bX0YQlRwF-A,223995,1,0,2,2
b_RIJTbyfvc,301933,1,0,2,2
cNyWYHCvL_I,287333,1,0,2,2
dG_x6jTDJ24,368827,1,0,2,2
eInsL1sTcBA,238945,1,0,2,2
eJaphy8q_UU,478481,1,0,2,2
ecBOYILTS_k,379120,1,0,2,2
esxSGzVSJyw,560221,1,0,2,2
eu6K49szRCI,457280,1,0,2,2
fEJ_l33GTw8,308694,1,0,2,2
fGcp2zRP_PI,545677,1,0,2,2
gANl9d78qwk,221332,1,0,2,2
gUpn8xh5B7o,207003,1,0,2,2
goKCy_A_8PA,295425,1,0,2,2
hF91AXc74II,197730,1,0,2,2
hGhQpzKdhoM,226200,1,0,2,2
hQ7ry-K_I4w,229399,1,0,2,2
hS4b7Em5Jr0,214123,1,0,2,2
hg1K3K_S_7U,373402,1,0,2,2
i5YTeLgAttA,287928,1,0,2,2
i7b9kmUkfbI,251402,1,0,2,2
iE5RLIzyY8E,291610,1,0,2,2
iNyDwFpDn_8,361139,1,0,2,2
ivFZpaQeOAo,489451,1,0,2,2
j79LvrQyrYs,273681,1,0,2,2
jvt_18d1xFc,505788,1,0,2,2
jyztDY1YkoM,253159,1,0,2,2
k83GpP6c_3Q,210404,1,0,2,2
k9v3aefSdk0,443377,1,0,2,2
kUCjAqcDqMA,204294,1,0,2,2
ks5zYLF4efI,260172,1,0,2,2
lCzy2Wb0VDU,249377,1,0,2,2
mAVXBzCtsm4,279715,1,0,2,2
mJ0bzJDBEbU,236788,1,0,2,2
n8mUq8w6OWI,250366,1,0,2,2
nVR35QLxhks,584806,1,0,2,2
nVZQtbQdHEU,321906,1,0,2,2
nXomDxIRfhI,204792,1,0,2,2
naRZg21Fu1I,332385,1,0,2,2
njrl8g1xkGU,468413,1,0,2,2
o2W88T4cONc,256062,1,0,2,2
oGl0mwNtuck,217787,1,0,2,2
okhA8JsHJfU,503858,1,0,2,2
pJ9jAsKNk_g,232810,1,0,2,2
pqXJKQhVyTU,287017,1,0,2,2
q1z_R28Awuk,205662,1,0,2,2
q6tTlrOizyM,259912,1,0,2,2
qdJZ3GIsWpo,400355,1,0,2,2
r5hBrnw05Es,263925,1,0,2,2
rHDwlOTmWTk,385937,1,0,2,2
rWaAECcNh5w,204039,1,0,2,2
sLQxFE0CNF4,508458,1,0,2,2
sUILnTUs62w,262061,1,0,2,2
sVWsFzHbpvw,247123,1,0,2,2
saReWUBb0Yw,258368,1,0,2,2
srMLCYiDbsU,439568,1,0,2,2
t2ilJ5gRADQ,589730,1,0,2,2
tJrJGz20Fiw,246181,1,0,2,2
tbGd5BeUecM,370119,1,0,2,2
ttnunLO_8qw,216084,1,0,2,2
ty2PrNLTRHU,582278,1,0,2,2
u1XjSBtdqUg,237387,1,0,2,2
u2iJqjUL2C4,353462,1,0,2,2
u2ua_WIjtl8,307583,1,0,2,2
umZqi0H8Wjo,263106,1,0,2,2
un-4-h5qmq0,350531,1,0,2,2
uoeaII-OrCI,225600,1,0,2,2
updaZqCNnu8,233566,1,0,2,2
v1phuOseya8,505136,1,0,2,2
vLsCAOTMdPg,523037,1,0,2,2
vSFTVLpyqxs,284768,1,0,2,2
vjIta_wF0ds,341048,1,0,2,2
vkxcbgSvOrE,257926,1,0,2,2
vwekEnIEN0s,497272,1,0,2,2
vyNYBTxwiVE,245845,1,0,2,2
wA6mzWFY90E,513060,1,0,2,2
wjBl1BLOg0E,271453,1,0,2,2
wkLmSXAJqJY,210485,1,0,2,2
x-HzGzs0-0g,441502,1,0,2,2
x6h1JPFAZvg,443873,1,0,2,2
xAlnDz2Bh9A,303035,1,0,2,2
xF8oXX_IYhQ,269887,1,0,2,2
xt47Rn2YXiA,263831,1,0,2,2
yUoTsztL59g,240105,1,0,2,2
z7OK6lCYWug,239170,1,0,2,2
zERQYvKjzJg,211398,1,0,2,2
zGlmnNYmP60,310645,1,0,2,2
zIvwR6TNp-o,339428,1,0,2,2
0CVYWebES6U,243333,1,0,2,2
0yGz_xGaQ54,240132,1,0,2,2
1DjGDZ4g858,215056,1,0,2,2
1QI6hmmOMbE,332930,1,0,2,2
1SDmjgiubL4,547691,1,0,2,2
1frpwEzkV2o,207452,1,0,2,2
25vCEk3L724,235154,1,0,2,2
2ajxuSm5AoA,261776,1,0,2,2
3rc8VXJuT-o,386812,1,0,2,2
3t3c1q4aRgg,243405,1,0,2,2
3zI-xvh7HwM,320117,1,0,2,2
492K4Ds68f4,200370,1,0,2,2
4WF9HtHh3P0,430466,1,0,2,2
52JBk0--MdQ,340110,1,0,2,2
5JxkxZJAEHU,252654,1,0,2,2
6UhmXAYZMQ4,481268,1,0,2,2
6cu6Vjii6Ic,275971,1,0,2,2
6ezTWCPyZkQ,200164,1,0,2,2
6kfMrHDSIs0,301219,1,0,2,2
7SImfKA_LOQ,255060,1,0,2,2
7mjOenSIj7g,510228,1,0,2,2
7nJtt-i6CWI,238340,1,0,2,2
8Mc8iske9HA,387751,1,0,2,2
8oguDAw-1jU,381234,1,0,2,2
8ybrrLMii2g,371083,1,0,2,2
9AIZLTL3tpU,328733,1,0,2,2
9x1Ubl7zdAM,274182,1,0,2,2
AU-kOiYzPI8,271471,1,0,2,2
AjoiCltwFEU,227963,1,0,2,2
BaHxOr7G-lM,468571,1,0,2,2
Br-zEDu6Nkw,340208,1,0,2,2
Bs0nK3W2dSg,515635,1,0,2,2
BtuW3oXr2iE,211378,1,0,2,2
BzreMbHb1hc,221658,1,0,2,2
C34q8J-KPFE,249424,1,0,2,2
CD-Qcesbl2E,241023,1,0,2,2
CZRMtt8BPOQ,247302,1,0,2,2
Ci6dcP6lBDA,242532,1,0,2,2
DLdpuq0xZlU,201289,1,0,2,2
Dnnj2ndtKOs,223877,1,0,2,2
F5tDU23ZG3E,428127,1,0,2,2
FPxZ1lPlNjQ,205544,1,0,2,2
FXCsGelmsiE,421482,1,0,2,2
FnylKBxB5_Q,214693,1,0,2,2
GPrL0LMQJaU,211259,1,0,2,2
GQEc4JztKAQ,234661,1,0,2,2
GslA0SLCt_o,218347,1,0,2,2
HHeVMOF8vFw,474806,1,0,2,2
HcGgW9FT3OM,220410,1,0,2,2
HdShi1XRmHA,210291,1,0,2,2
HeOlnRYztwo,293016,1,0,2,2
HpWacoE4xJo,336749,1,0,2,2
HsKpMkmLxi8,198901,1,0,2,2
I-IMg-CKvlw,196349,1,0,2,2
IAA2PAZJLIY,538520,1,0,2,2
IDb7tg6zLhI,256115,1,0,2,2
IHoO2RAoevs,223775,1,0,2,2
I_34YAIBp_Q,222211,1,0,2,2
IelihCfzpv0,204449,1,0,2,2
IkEDR4uvZNs,233662,1,0,2,2
IuzDXAhC76g,432733,1,0,2,2
J0WwxrEHwfE,221074,1,0,2,2
JC0yqpAUNwY,318213,1,0,2,2
JbxCNNuRa6U,381976,1,0,2,2
JcF-K_AvEvk,317035,1,0,2,2
JqPRYLKBLjE,330900,1,0,2,2
JrHrysk2rPc,420560,1,0,2,2
K0VY5ld9qvg,209677,1,0,2,2
KFzRCJnf5EY,223193,1,0,2,2
LAzyC1Zdgk8,209056,1,0,2,2
LaYGN8SaK_M,269363,1,0,2,2
M7kBqEDhE-o,232902,1,0,2,2
M84rUGBvxaM,398066,1,0,2,2
MCVyvWQ5CcI,345494,1,0,2,2
MPpPVfwHgzM,208384,1,0,2,2
MRKXUr0HyF8,439694,1,0,2,2
Mz_ajmJ60E0,263013,1,0,2,2
NBDMxI2J5p4,210911,1,0,2,2
NHYevbQ5VQ4,255073,1,0,2,2
Nh6KOPdEklg,390318,1,0,2,2
NiWGCYqpe5w,299907,1,0,2,2
NppnbSlzIAs,198111,1,0,2,2
Nx_ldtsftMY,322756,1,0,2,2
O9vK5WBrez8,265032,1,0,2,2
OCIRqoGN0a4,244706,1,0,2,2
OcZC8WpWOCQ,197846,1,0,2,2
OrtzQ81DbPc,417254,1,0,2,2
PFE8oBahkKM,521569,1,0,2,2
PKCrFNPd2x0,234091,1,0,2,2
PdSfd17DE24,261760,1,0,2,2
PpefWVBq508,254707,1,0,2,2
Pv8Ecdnaz7o,270153,1,0,2,2
QbDDpQrkYDA,252768,1,0,2,2
QtEo_9_0AXA,258054,1,0,2,2
R6h1PPGeuo4,302542,1,0,2,2
RDJoxPSyz4w,308987,1,0,2,2
RmownGklnCw,205154,1,0,2,2
SDx7xR5_v-4,468076,1,0,2,2
SsUVrVAJGQo,253211,1,0,2,2
TDO5HT1Ao88,475440,1,0,2,2
TKpEnPwzecw,209912,1,0,2,2
Tfr-Ge9CEcw,235234,1,0,2,2
U5i7DR6BG7Y,296229,1,0,2,2
U7EHXq0_Kdk,301493,1,0,2,2
UC7cqjIX6WA,343140,1,0,2,2
UiDqTDgtxsI,275889,1,0,2,2
UmIM9syNyzg,406829,1,0,2,2
VPjTNn-vX10,521239,1,0,2,2
VUCbSlWIgoM,251019,1,0,2,2
Vf8c9q0ZNtE,257470,1,0,2,2
WZf4JtsIojU,228609,1,0,2,2
Wi30032bueU,221362,1,0,2,2
WjS8nvHQid4,209752,1,0,2,2
X95NYpy2orM,214075,1,0,2,2
XGMelsvhX-g,321065,1,0,2,2
XQj-U5SdYcw,395285,1,0,2,2
XkYcIXiQ_XU,310370,1,0,2,2
XpiBktv7Y_k,196290,1,0,2,2
Y5I0G8lQqFQ,505908,1,0,2,2
Y9z2RQDiqbM,412271,1,0,2,2
YI1km6IX980,307247,1,0,2,2
YLN68ca0-pw,221949,1,0,2,2
ZsfMSdhFG3k,213641,1,0,2,2
ZulBE-GPngw,548585,1,0,2,2
_Lv9cX3f6Yo,220901,1,0,2,2
_xzQisV9XkI,201311,1,0,2,2
a-19pqwHVzI,267290,1,0,2,2
aHdwsX1mFWE,247089,1,0,2,2
aQ8U14hcl24,339774,1,0,2,2
aXM1vZzRPnk,278625,1,0,2,2
ak3abQyxQXU,198132,1,0,2,2
aqLpRRjbxko,231170,1,0,2,2
aqXHUaBgfXM,250360,1,0,2,2
b-74zWbZLVY,470140,1,0,2,2
b4NaOQRN-a0,219672,1,0,2,2
bvQwz0tBexU,199178,1,0,2,2
bvqSEGdVbQc,220005,1,0,2,2
cW6mOmc10Fc,267208,1,0,2,2
cz0Tb9CPa04,254164,1,0,2,2
d--WCkhtRo0,348750,1,0,2,2
d0OOQBLROSY,327873,1,0,2,2
d5wCWcrrEQk,223895,1,0,2,2
dM97QSvqVJA,198804,1,0,2,2
dNUMDuVULxI,226005,1,0,2,2
dtskoB3mbuw,284550,1,0,2,2
eNEhTT3BWnQ,235455,1,0,2,2
eSa3HJUIWKU,364689,1,0,2,2
ebXPzBz3Tx0,224607,1,0,2,2
efDLfPEn07s,404439,1,0,2,2
f9G5Wok38Po,254320,1,0,2,2
fB8unDuERxM,446323,1,0,2,2
fQK3bzlR_TQ,322096,1,0,2,2
fiBpLHGEIPU,278925,1,0,2,2
fwZt2qFERJs,272652,1,0,2,2
fzeCEiyGjCU,404938,1,0,2,2
g1Mhq6p85h4,296597,1,0,2,2
gIup8PS760A,410402,1,0,2,2
gz62U0wfSSc,506229,1,0,2,2
h5lB0K2B2Xw,471379,1,0,2,2
hGwjlaOqBK8,339416,1,0,2,2
hWwF-olix-E,235487,1,0,2,2
hvk1ufhMfPM,255239,1,0,2,2
iPBfy6eLoWU,215821,1,0,2,2
jVwNMuZInfw,429613,1,0,2,2
k3n4mfGgjHs,222730,1,0,2,2
kSOpfUtdNDo,457571,1,0,2,2
kzz6qt5_SmI,364918,1,0,2,2
l_wdbp0IjBQ,268851,1,0,2,2
mkUjRyxUDMs,556350,1,0,2,2
mqaWHh_HkpQ,205326,1,0,2,2
mw9GriiNU9g,198915,1,0,2,2
nD8w_jtK6bM,358460,1,0,2,2
neqGo2QvQgA,222201,1,0,2,2
oP9QTdkUSrg,216993,1,0,2,2
p-1UUkDfuDE,488430,1,0,2,2
p0bWwhbvsbE,390527,1,0,2,2
p8uDgd0nLEI,244346,1,0,2,2
pIO49dUHNgM,305371,1,0,2,2
pN3ek3HZOKM,288384,1,0,2,2
poMr2Xh2Hxo,210437,1,0,2,2
pvq42KMdGEM,389345,1,0,2,2
qA236ym0v0c,217856,1,0,2,2
qvkMF0WmWWw,453663,1,0,2,2
rBLApY3Ajhw,262918,1,0,2,2
sMdQjIYM0Aw,257966,1,0,2,2
sROSIy9b2dc,355028,1,0,2,2
sd9wiHSLIT4,586969,1,0,2,2
skD4_Qxw2BA,407710,1,0,2,2
t3nGl2LAnOE,205655,1,0,2,2
tXxRUy_YUSk,210637,1,0,2,2
tzGRYwewTSY,377281,1,0,2,2
u-OPs-Ia-Y4,257375,1,0,2,2
u0Hyh10TOEw,256496,1,0,2,2
u4qDNi236NA,234011,1,0,2,2
uP6fE7wer_M,236215,1,0,2,2
uvHy4HUex0s,305371,1,0,2,2
vcZPzCeaeoE,409385,1,0,2,2
vifim5bftFo,206307,1,0,2,2
w2fJFbGHv5M,197274,1,0,2,2
wCQ4xTCt1So,207006,1,0,2,2
wYfWVN_UClE,380544,1,0,2,2
wZaeuudj5gQ,264659,1,0,2,2
wgx0xk6Ju84,216645,1,0,2,2
x-KMKZ_VNSk,249912,1,0,2,2
x80l5LHatZo,275154,1,0,2,2
xiM_DdWgJZI,277830,1,0,2,2
yIX8LA105d4,264556,1,0,2,2
yq8D-MZzHZo,269696,1,0,2,2
yrlvo8USJkk,294302,1,0,2,2
z1Tnz4E_ogs,221408,1,0,2,2
z9a504XYlHE,205427,1,0,2,2
zVUIZy6UjLg,197047,1,0,2,2
zvlHFJ79XV8,419366,1,0,2,2
-L0w--PUMqw,398779,1,0,2,2
04Ns997DoFk,341724,1,0,2,2
0ouvNzE8m9U,231682,1,0,2,2
1bxX1oVmarc,435272,1,0,2,2
1kcTNo6jtLg,380579,1,0,2,2
1muxpQJt0Sc,216658,1,0,2,2
1nt6bjp7T3U,299964,1,0,2,2
2BYT9kd0yno,326286,1,0,2,2
2JpqDfeprlo,245549,1,0,2,2
2gsmBoXJMjI,511794,1,0,2,2
3TFBHi4MZKE,242812,1,0,2,2
4-E0iqby1kc,283924,1,0,2,2
4-VssXkQb3A,256593,1,0,2,2
4F1E2hZRzGg,591905,1,0,2,2
4FrflDST_J8,485667,1,0,2,2
4IczYYQnpek,255162,1,0,2,2
4yh7wEXmvDY,207639,1,0,2,2
6uEpqKiq1MU,235369,1,0,2,2
7aud1HBXXE0,457359,1,0,2,2
8FvCG3SPyIc,262551,1,0,2,2
8fVPIlfSFb8,269783,1,0,2,2
8fsusHULz7E,244891,1,0,2,2
91_R6NKPXwk,288203,1,0,2,2
98b7hwldYLI,289373,1,0,2,2
ADqQQELFZks,226879,1,0,2,2
AMea2076Nxk,244701,1,0,2,2
Akp63O0KKnk,282260,1,0,2,2
B4J87AfxoU4,240877,1,0,2,2
BjgMfKEfBCE,232842,1,0,2,2
BrsViet_UK0,438228,1,0,2,2
ByJWmMsO2fs,386954,1,0,2,2
C1y_Eloci_g,248008,1,0,2,2
C9Jz6sehx0Y,387909,1,0,2,2
COJXb7QBAJs,534598,1,0,2,2
CWobotxvVYo,380684,1,0,2,2
ChY_HMEVFjU,479144,1,0,2,2
D1ukx1sgPRQ,347936,1,0,2,2
D6GRf3VqbrM,241362,1,0,2,2
DgT6v0pCTpk,279717,1,0,2,2
DzJJX1okT7w,444040,1,0,2,2
E6Kh8U1tRYs,290311,1,0,2,2
EA3DRTVY1hI,231229,1,0,2,2
EC0xWebbfYU,397236,1,0,2,2
EeEfST3osmM,229232,1,0,2,2
FBho0hXVU18,205061,1,0,2,2
FFEPeAN8JpA,497946,1,0,2,2
FjhX8NifiPI,339011,1,0,2,2
Fpyvfw4QaXU,401817,1,0,2,2
FrZ9h3hc3Lo,330117,1,0,2,2
G32p9S5ai7U,302605,1,0,2,2
Hg7lYMQJLwM,278592,1,0,2,2
HvSkWjvJXRw,410792,1,0,2,2
I3_qWPyV8RI,208643,1,0,2,2
IFWA47uVrng,269171,1,0,2,2
II010Np05OI,237273,1,0,2,2
IcqyaFaI4z0,227198,1,0,2,2
Ijdw1YLvQpQ,507363,1,0,2,2
IvqmlVm0UHk,202221,1,0,2,2
JDM4O7iYYlM,420918,1,0,2,2
JZvG92MPMh4,383281,1,0,2,2
JtIlW0AkLtw,234708,1,0,2,2
K1tSwLxNMzk,239334,1,0,2,2
KEnd8OwRwbI,253856,1,0,2,2
KYkifG9rcuQ,511333,1,0,2,2
K_veJPmKsKI,477760,1,0,2,2
Km1vHbbvFaM,205285,1,0,2,2
MT-yigYLA4g,318012,1,0,2,2
MTCYAI-3YV4,208819,1,0,2,2
MoREBl20lkA,506609,1,0,2,2
O-ha6F3B4Pk,358102,1,0,2,2
OdSJLGVbg0Y,232063,1,0,2,2
OzTP4Xhkp50,424303,1,0,2,2
PFdW6A0ic-0,222368,1,0,2,2
PHMeSDzS4S0,277483,1,0,2,2
PPuXKp8tj94,411887,1,0,2,2
Pad86iVr9WM,362540,1,0,2,2
PyZP0AJy7MM,478865,1,0,2,2
QYX9_2F_bj8,239050,1,0,2,2
RGPJOrdq8pc,321285,1,0,2,2
Rrw6NH_OguQ,264396,1,0,2,2
RvGam_INA-A,226103,1,0,2,2
S3Ci0GP44zg,268718,1,0,2,2
SDVUJFgzrLU,420197,1,0,2,2
Sq8E3f7HKVE,202196,1,0,2,2
SxJPwzoTwFQ,456199,1,0,2,2
TDmDASo-cgI,216975,1,0,2,2
TLs7z2mLbDU,212400,1,0,2,2
TVqc5ZNnyBc,348722,1,0,2,2
Tp17DrLWMLY,397693,1,0,2,2
U7vUmh4GInA,233474,1,0,2,2
U9JzCnCy-Lo,223583,1,0,2,2
VMEUympsOHw,333757,1,0,2,2
VwlbMEsppJQ,228216,1,0,2,2
W3aR2nGJ1gc,291678,1,0,2,2
WCkuBro5Btg,303200,1,0,2,2
WI76sAwK0yI,339369,1,0,2,2
WZ0rHxkt-8g,367332,1,0,2,2
X12j2bTPgXc,321397,1,0,2,2
X4U7RrQskEg,207326,1,0,2,2
XczU-ULmOcY,511370,1,0,2,2
YCL0i7Jzq6c,412507,1,0,2,2
YD53q0ZUp1E,205763,1,0,2,2
YO892do2rm4,494802,1,0,2,2
YV7ExWuh74w,226240,1,0,2,2
YZGvhDMTxR4,412429,1,0,2,2
YmMlkvzYNVI,241737,1,0,2,2
Ymyj2oXZOfw,285611,1,0,2,2
YwdD_ZqCMF0,201917,1,0,2,2
ZD78zkaIYTo,208139,1,0,2,2
ZDgJ1qzZZY8,221084,1,0,2,2
ZO1bo7qhDX0,215242,1,0,2,2
ZSZyel4nC4U,356609,1,0,2,2
_5te3kya-6o,370491,1,0,2,2
_aeDF9ZECjc,215798,1,0,2,2
aWNWYJuFpdY,209719,1,0,2,2
ablpUdDj8BU,200859,1,0,2,2
aeffH5xfS1A,211477,1,0,2,2
bNZcmwmLasQ,243057,1,0,2,2
bbbUhJwOEcw,353405,1,0,2,2
bfUog-e0iEg,233454,1,0,2,2
brmc9A_xP1s,315387,1,0,2,2
cKX9wpLpN-0,238292,1,0,2,2
cV607mFkg5w,445193,1,0,2,2
cr65TnPa-C8,374295,1,0,2,2
dJ3IG89xfdY,199848,1,0,2,2
dPlA00sFpyU,402300,1,0,2,2
ds_ve6gxYgw,392306,1,0,2,2
dvbdDfRIv0Q,219749,1,0,2,2
e27E0CRqcMg,270259,1,0,2,2
ehVoywQZYUk,470575,1,0,2,2
ejr3E_WFaLk,314270,1,0,2,2
f6DT7F9DfNc,253776,1,0,2,2
fENWrztA7wY,239595,1,0,2,2
fclIsUxwUOM,251990,1,0,2,2
fi6Mxo6LvNY,208337,1,0,2,2
fwzyGgH0t84,428985,1,0,2,2
gh7lC3fqawU,205434,1,0,2,2
glxoOoK-wbs,265529,1,0,2,2
h7YUaFJ3V14,272937,1,0,2,2
h9p3gAVsKnc,263140,1,0,2,2
hT82EPU1Qps,262882,1,0,2,2
iKCxXzjesqQ,439012,1,0,2,2
jHYTVp4xCow,233038,1,0,2,2
jlxPVWD01LQ,322115,1,0,2,2
jqwkAlX0lkI,269423,1,0,2,2
kURxy13IWYI,223237,1,0,2,2
l1SQI7herTU,468573,1,0,2,2
l6ZK6n2fJaY,227629,1,0,2,2
l7DVNq7kPeE,591271,1,0,2,2
lYmUuSGLiJg,326104,1,0,2,2
meMykEWnDi0,503247,1,0,2,2
nobdq__ND9k,315007,1,0,2,2
oChL4n3XDlE,349574,1,0,2,2
pKGw8cUzoJs,248583,1,0,2,2
polZft7cwQ0,453311,1,0,2,2
q4PF1UEGdQw,401143,1,0,2,2
q6kowXDjEew,223527,1,0,2,2
q94_PIHWRCw,299372,1,0,2,2
qG_PpjzSDN4,235858,1,0,2,2
qiEGMFqbhXk,203803,1,0,2,2
r36ps3lc22w,239700,1,0,2,2
rExsDIsoDMg,510527,1,0,2,2
rL_RIeLQ-pE,266057,1,0,2,2
rSI1Kbzy7-0,351058,1,0,2,2
sY8oT264vBU,500778,1,0,2,2
sjnnjVYVowg,277952,1,0,2,2
sjsBv1Gx2NE,249919,1,0,2,2
tHdx9qDQ5vk,387525,1,0,2,2
tNAEh9nmxUU,239234,1,0,2,2
tO6MURKf2_8,260516,1,0,2,2
tVv5UZr4LBk,297292,1,0,2,2
tZ-mWDRm-w0,245769,1,0,2,2
tlqKpQCJmkM,376975,1,0,2,2
tskUOK8IMhg,576356,1,0,2,2
u7rvc7uKqb8,358562,1,0,2,2
uMvBYanE5JQ,207603,1,0,2,2
uypvv7T5qEo,209201,1,0,2,2
vC27h1S-o7A,250560,1,0,2,2
vJKmGqJ_59o,229498,1,0,2,2
wxREc_mylkM,200954,1,0,2,2
x5UTMjbS8kQ,467112,1,0,2,2
xGQf7_-ia40,493274,1,0,2,2
xPhZG0g-QuE,258779,1,0,2,2
xtc77UjIlXA,197535,1,0,2,2
xu5vgztcO5Q,232029,1,0,2,2
y9oy6HMV07M,325005,1,0,2,2
ylCYUKQHCww,497040,1,0,2,2
yz7JtZd3O4I,375057,1,0,2,2
zBw7FtKenE8,337763,1,0,2,2
zq-CtG3yAso,311907,1,0,2,2
zrSw2nmlULw,407723,1,0,2,2
-5DNs-B8E0s,209797,1,0,2,2
-65G3J2Ylo4,378708,1,0,2,2
-92diKtxIKg,361506,1,0,2,2
-Apab0tpT5M,251945,1,0,2,2
-B1MO03Xbpc,302327,1,0,2,2
-auzwq9FWz8,275069,1,0,2,2
-k-XRLSa1DE,269192,1,0,2,2
-niT_EG6qd4,427501,1,0,2,2
-woWv61-Urk,588724,1,0,2,2
0Iqk6dojgcA,234105,1,0,2,2
1O_0ckM8yJ4,271113,1,0,2,2
1jThF7WWzvI,349366,1,0,2,2
1ti3eutQ-04,204210,1,0,2,2
2Uqj6kzFIxU,424017,1,0,2,2
2yS3HiyYnrY,290355,1,0,2,2
3C5mPRM9NwQ,196993,1,0,2,2
3F2O70M4pq8,213101,1,0,2,2
3yVjiAvRLNQ,288062,1,0,2,2
4Fi4bEhljsU,401545,1,0,2,2
4JRBdzw5vx4,248983,1,0,2,2
5ENnRKUV-kU,384235,1,0,2,2
5RK_TUOrwxI,524615,1,0,2,2
6qNvSNtKd9E,380293,1,0,2,2
6un593rC9vA,208311,1,0,2,2
6xMYcgAO2Q0,199757,1,0,2,2
7K8NvVDLbL0,330036,1,0,2,2
7mqt-N6KpCo,255545,1,0,2,2
8PhFaqaLmy8,304411,1,0,2,2
8fAxAU5KeRg,254488,1,0,2,2
8iQFBPivaYM,282294,1,0,2,2
8lX3BEyilPk,265061,1,0,2,2
8qlLb2mwmyU,286650,1,0,2,2
9ID-NnIjOsY,301721,1,0,2,2
9UXlGVkc3bU,198112,1,0,2,2
9_fxgaD3nx0,569318,1,0,2,2
9n-lEYgJcMg,514552,1,0,2,2
9u9DeN2cfsg,413926,1,0,2,2
A0V0UqzHqyo,438535,1,0,2,2
A4Lg93M4uIA,252005,1,0,2,2
AwjLp34KZPY,441316,1,0,2,2
BbQQOn6cOLs,282645,1,0,2,2
BmaxQH9g-eg,238070,1,0,2,2
BnHRQ5ThSyw,295572,1,0,2,2
Bwkowe_6i5k,311979,1,0,2,2
C1go0c8z7yk,279847,1,0,2,2
CSqzGqh77Z0,411379,1,0,2,2
CVU-kqxb3Yo,220339,1,0,2,2
CaxcGdcWCxE,234897,1,0,2,2
Cp6r8_qHtjw,274740,1,0,2,2
D14FXmrHCIA,223073,1,0,2,2
D6VL1JeKp_U,320923,1,0,2,2
D7zGERlDRTI,537038,1,0,2,2
DDVq6FR-Esc,550777,1,0,2,2
DHZxHufX1nE,537868,1,0,2,2
DT0PiEWGgUA,207967,1,0,2,2
DmAa8Q7Mlyw,328672,1,0,2,2
Ed-zHc2WONg,482411,1,0,2,2
EpXZtY_e6Ho,505905,1,0,2,2
EyZDiTBtf5o,476204,1,0,2,2
EzlKf7YcF-E,309208,1,0,2,2
F9OWjP6Og1w,262110,1,0,2,2
FGKDEZrqcZ0,497120,1,0,2,2
FHTyWzVAV2U,455956,1,0,2,2
HL-lDWdsj4A,266517,1,0,2,2
HSfHzitozd8,210969,1,0,2,2
Hb7zTMZY70s,225759,1,0,2,2
HpI0dhC8HRY,369552,1,0,2,2
ISuUSQ1YALM,240436,1,0,2,2
IjBzLBIsLJM,307930,1,0,2,2
JJzoNv7lkJY,592465,1,0,2,2
JKU5CzXJ2dE,345376,1,0,2,2
JVF2tBf9Dso,397086,1,0,2,2
KBatY5vbH9A,260779,1,0,2,2
KfNLwcxAUDM,421571,1,0,2,2
KjFZjKbaDKI,221129,1,0,2,2
KjO915x2Dtc,318032,1,0,2,2
Kx3-S_0fmbg,463534,1,0,2,2
LJsL14SWtZo,345381,1,0,2,2
LmMpLFUu_HE,441320,1,0,2,2
M-3jkbDAbIw,245317,1,0,2,2
MK0BdKe1XOA,307482,1,0,2,2
MLIGD5cJ-Ns,300191,1,0,2,2
MW6OVq0FPK8,247982,1,0,2,2
MbMUZ6tVbUM,416423,1,0,2,2
N02u-1hwI9A,399536,1,0,2,2
NVRUJ7T-MNc,275677,1,0,2,2
Obu9XMmobvA,322387,1,0,2,2
Oogtr7JdENk,309168,1,0,2,2
OwZxMLBchoM,363839,1,0,2,2
